Filename,ClassId
00375,1
02312,1
05058,9
11361,8
08735,32
05940,1
00162,4
10303,5
07169,2
03712,17
02599,30
04810,13
08302,38
08419,17
05194,13
11326,29
11995,16
05609,7
01233,4
06632,24
01676,7
10107,3
03060,8
08326,25
06948,42
10184,11
00460,35
10227,11
08580,13
07523,10
07065,1
12458,10
02344,25
11237,17
04611,33
09860,2
06472,34
04320,7
06700,2
11676,3
10766,2
02586,12
11160,1
10465,13
00264,1
07734,2
09894,14
00773,28
05025,9
02158,3
11794,1
10385,11
11588,1
12268,16
00529,4
02267,12
00307,1
07614,3
01726,10
02362,5
03321,1
09629,14
04030,6
08389,5
11093,14
10180,2
11545,18
03561,6
03925,4
11887,3
01854,29
05383,28
00475,38
00624,7
02960,14
08553,38
00039,8
02020,3
07825,14
03512,18
06394,3
10010,11
04620,19
07225,21
09067,38
06257,5
12042,9
03738,31
06071,15
04616,38
00287,30
02439,8
04075,1
09593,42
11530,18
05762,12
09907,35
00577,2
09555,5
09035,4
03897,1
02285,38
05829,11
06532,18
09606,12
06503,33
11029,25
01942,1
02811,1
10925,3
01541,29
00868,25
01753,18
03514,12
01507,5
08919,2
07118,31
02768,25
09793,19
10109,25
06620,9
02107,4
08362,31
04625,24
05182,41
02975,1
10029,5
09673,10
00236,12
12317,24
06999,15
05653,14
05269,1
12074,12
05266,38
08421,4
06154,17
07765,13
08736,5
04659,5
07235,18
09189,2
11851,27
02707,29
11473,10
07381,38
09804,25
12551,22
07716,12
07136,38
02460,21
03442,3
01210,18
06365,38
05246,20
05833,7
02501,12
09233,42
01361,3
06787,24
10788,8
12475,40
06855,1
08145,9
01437,38
03022,28
12212,28
07506,6
08660,19
03792,11
08114,1
02749,13
09422,38
00109,4
01651,17
05500,17
06245,9
06625,38
03171,8
09073,18
01234,5
00178,13
01222,29
03731,13
05119,9
02728,15
10926,4
04103,17
04048,27
01930,13
01967,4
01807,16
05677,9
12348,5
01935,7
07481,33
02924,5
05541,11
05121,1
05540,29
10179,3
09236,7
04614,38
04143,10
03197,2
05991,2
06862,33
03068,10
05023,25
07426,8
08077,3
07009,1
05522,38
11507,5
11271,13
12441,15
11718,0
07385,14
10650,2
01540,10
11387,35
09552,10
05475,4
11947,20
10687,38
08911,12
05989,3
03527,9
08265,11
05003,1
09980,13
02517,29
11492,12
01981,17
07461,29
00702,39
04531,35
12134,8
02977,38
01882,12
01751,20
05860,10
08658,2
00111,14
05579,2
03144,4
05188,4
09833,17
09389,20
12336,39
08099,35
07724,2
04781,4
01715,10
00124,2
11661,23
03630,33
09330,25
06431,1
12256,1
01076,4
03576,8
03377,12
11332,11
08884,14
04928,2
06407,8
04386,1
05318,18
04046,12
08406,5
03735,35
05535,14
11782,17
09116,8
02332,42
10476,4
12157,10
05864,3
06237,33
07526,5
00338,4
04530,12
05792,5
10785,33
03148,35
06366,40
00487,31
10329,8
08847,10
05567,12
06291,9
09144,38
04122,29
08107,13
04208,31
03904,28
00520,18
00135,10
07220,9
00234,33
12164,2
02701,35
10199,4
10129,1
09537,35
03770,18
04396,2
04637,35
08671,18
04038,24
09716,38
01292,14
04237,8
01187,5
11136,35
09683,4
04152,9
09865,4
00692,4
05139,2
05769,33
10037,33
05978,10
05693,21
09082,2
11003,9
11197,12
11985,7
00794,1
01227,13
07014,35
11957,18
06956,38
04452,31
04842,11
05623,10
08224,4
05289,23
00275,18
01375,18
06498,5
12165,17
09923,14
02544,39
05357,7
10899,13
06739,28
00226,12
04380,25
06177,5
06735,12
11214,2
02157,21
09005,14
09038,5
09662,9
00779,33
11006,4
10859,38
10317,7
06721,1
06224,38
07193,12
07749,7
03422,40
09622,38
06747,35
03023,35
07820,10
02679,1
11033,1
04749,2
01509,17
02231,8
01465,26
03663,31
12619,31
05199,13
02096,25
02949,14
00333,25
06358,14
03941,7
07656,15
09258,3
06492,33
02992,14
05923,13
10979,4
09886,4
04803,2
08209,3
06359,4
09025,9
09626,12
05338,31
03462,35
02380,26
03881,17
08700,42
09836,23
00850,10
07900,17
00512,25
05067,10
07872,1
10616,11
03522,1
12278,38
00568,1
07226,40
10128,13
07534,14
05830,1
12507,26
05725,7
00937,2
11090,12
06176,35
04643,19
04707,38
10716,25
10351,11
00099,33
09004,4
06909,12
01420,12
06563,5
10642,1
00953,13
06603,30
04480,2
01402,25
03660,8
10846,13
08582,4
02474,16
04938,10
10558,12
10357,3
11683,5
06142,38
11362,24
10547,26
11004,5
08538,13
00579,0
01273,2
10643,17
11089,18
03273,30
07431,12
00860,5
03623,2
07883,17
07376,12
08823,3
09596,26
09366,8
10342,9
05268,26
09007,10
08356,9
09616,35
06588,5
08301,25
08567,8
10562,36
06353,25
06586,2
04163,11
04426,5
08151,10
09732,28
10296,1
02626,7
11678,38
09146,12
07747,36
09895,9
10655,25
11576,5
04881,10
07322,1
06722,5
01517,42
07943,40
09867,14
12262,33
01344,38
02119,3
01817,18
07200,33
03401,9
07135,7
07554,12
11911,9
05633,35
03233,25
05098,1
08290,14
10513,1
07686,38
08295,38
03753,29
08020,12
10432,14
05211,38
06414,31
10532,38
05330,2
04579,30
06819,23
05258,13
06433,2
08699,11
01849,13
02045,0
05862,12
01692,9
00001,1
00363,33
07059,8
11146,32
05853,2
02762,38
10580,38
05661,7
09118,36
06447,7
11351,25
10817,31
03913,35
08059,29
00866,3
02242,22
03467,38
01781,38
04975,35
12462,4
06546,33
01511,10
00042,18
00977,10
11858,33
08985,5
07115,30
11523,38
09825,11
01498,2
04263,12
08841,29
08767,4
08866,25
03170,10
07988,31
03031,1
09992,4
09348,1
11784,13
03993,39
09326,28
08293,4
10336,5
06768,24
05234,38
09748,38
10653,18
05823,7
00372,3
05789,3
06725,12
02984,17
06161,6
01484,8
03061,38
08512,17
11122,3
01583,22
07571,22
01461,3
09390,8
04990,2
06939,42
05880,14
12513,3
05562,26
08827,17
06831,1
05774,24
10679,4
07178,18
02911,12
10812,5
11302,7
01537,39
01024,38
05700,8
09942,9
01214,30
00064,15
10073,5
00384,35
09841,28
07761,9
01897,9
04830,4
02458,13
05648,5
00201,9
05138,38
09844,36
09831,13
03860,25
11634,30
03155,4
08198,5
09235,4
06952,17
02162,9
11158,17
04681,10
01386,4
00644,2
11962,34
02187,16
04156,25
00560,17
05444,28
11546,2
12094,2
00276,34
07775,28
01685,40
00909,38
03016,2
05002,18
06448,7
02029,25
10607,3
05348,4
10383,33
00085,35
03133,25
08212,5
05555,33
10527,29
06720,10
07529,14
04350,33
12472,3
11619,8
02997,12
09327,1
00328,8
06493,2
06454,1
09139,3
10239,11
10361,4
03499,8
01828,35
10694,12
01480,25
06802,25
08376,18
09402,28
07546,1
00027,10
10980,37
10919,16
11663,7
06898,18
11438,6
07073,21
08950,9
11354,15
12146,38
02025,3
06729,37
08383,38
02074,9
09759,12
03996,10
02253,11
08048,8
05649,7
09956,8
01329,17
01848,14
02301,1
05556,18
05195,36
11267,10
01630,11
11366,21
02122,11
05543,14
10166,22
01877,2
01471,2
08180,13
02708,26
06573,13
02645,5
00849,23
12358,5
10922,23
03871,33
01674,15
05332,25
01457,5
12207,12
01359,2
07723,5
10674,26
09262,8
07374,18
09283,12
09752,11
11276,9
04348,1
01243,35
04690,12
00927,2
03603,4
03353,37
05078,12
08881,38
11552,38
12436,40
03795,11
05939,35
06280,38
03114,23
11668,38
05252,1
03622,3
09411,30
11913,23
07267,40
01647,9
02257,12
11115,37
02326,19
07409,17
01529,38
03695,42
09938,9
02188,6
06098,23
05220,4
04760,7
07770,9
03187,31
06622,38
04585,21
09658,10
10371,17
11207,32
05218,40
03513,38
09508,1
10024,18
04532,10
02558,1
03893,1
05039,35
10835,40
00741,1
05684,25
07878,13
05214,5
11757,31
11275,31
00592,16
08952,33
02915,17
06749,25
05916,7
03120,2
01446,12
07020,26
11181,9
06826,25
10717,12
08676,5
09511,38
08921,13
08611,5
10307,5
08618,8
01728,31
04806,9
00679,8
12337,2
00419,2
04856,13
01113,10
09549,11
08414,4
03772,1
10242,13
08149,2
06734,2
06779,14
09949,9
11542,13
10200,33
09739,3
03875,13
03572,38
12011,3
07896,5
05876,4
05353,4
10792,9
08645,9
05024,13
00899,41
04423,1
01372,1
11914,2
00172,26
02510,8
11357,1
01701,5
09541,5
08125,12
01862,5
02382,2
09292,10
06313,4
04879,27
09571,35
06153,13
03388,22
12017,14
03274,40
07268,2
11726,29
06792,31
08840,13
10027,13
08239,8
07150,12
02222,2
08918,6
11516,19
04457,3
03340,0
10666,5
00358,40
09447,6
01464,31
10098,2
04056,10
12119,12
01593,10
02770,12
11382,36
04540,2
12076,37
08160,5
01661,28
04635,20
08260,4
07476,33
12589,3
11600,8
01718,11
05777,10
03091,1
10578,35
08774,5
11329,7
12540,25
05109,25
06881,35
00851,2
03392,4
05707,38
10807,3
03764,38
02315,13
09231,36
00856,1
00342,9
03907,14
01315,35
08959,13
01052,4
09443,24
08238,7
11599,21
00833,18
09285,35
09650,38
02562,35
01925,11
02088,1
09548,19
07923,32
02171,2
09725,18
10235,8
01035,2
07542,17
09047,38
05319,18
11800,5
00688,17
10188,24
07972,3
01395,42
09251,8
06149,18
05216,9
01032,11
09066,26
10362,7
09500,7
01788,1
06843,17
03798,13
01619,2
03428,13
09924,38
08705,30
12612,39
01927,31
02289,13
02697,38
09780,11
02855,18
06389,10
10140,31
06897,18
07720,27
05204,12
11313,38
03303,6
02757,18
03580,24
00961,15
06170,10
06438,8
09215,5
05113,5
02853,3
08392,4
10910,41
02661,15
11393,21
09140,30
11682,7
09254,18
04035,2
09862,9
02824,38
09594,4
08734,16
00885,24
05155,13
04327,5
08744,4
02075,18
12032,22
07516,36
06398,1
00629,17
12085,10
03376,3
08400,25
12022,8
10281,37
04089,13
04590,10
01027,4
05581,2
02809,38
07931,25
10854,8
08046,11
02072,30
03967,3
09700,5
03385,36
07124,1
01078,11
08034,9
12232,17
07512,38
10327,15
07952,35
09575,14
04058,25
01181,17
11015,8
09905,13
10936,22
10876,9
11042,25
02621,25
06706,9
03435,2
10454,5
06028,26
05312,1
12588,10
03531,8
11388,1
06814,38
02432,35
01504,7
06954,31
05909,2
05930,35
06549,38
09880,33
04221,7
00978,39
04166,15
06093,2
04999,35
07610,10
04762,20
03886,5
02699,5
12398,12
03415,1
07658,7
08116,28
10670,28
04346,9
04370,5
09884,12
07301,3
00847,38
08822,8
07533,1
05293,20
07211,2
00072,30
09179,10
07140,12
06073,13
03259,2
06426,17
05724,6
11873,0
02745,38
09975,40
07414,28
06534,11
01071,2
11526,9
06902,1
12308,2
03175,1
05525,2
11282,31
08492,16
05364,6
03294,21
07279,12
04481,10
05827,35
05784,38
08039,10
10676,6
07813,7
10631,18
07636,38
00908,38
03344,12
04082,4
07310,14
07035,18
04322,10
07661,33
02477,2
12089,3
12021,15
00410,25
03783,23
11148,25
08971,25
12482,2
01290,4
03680,2
02647,31
11689,13
11582,9
07683,7
06767,8
12034,38
02946,5
09328,36
01610,16
05284,7
08052,11
11496,13
08799,25
09051,10
00703,12
02565,5
02842,11
10231,5
10953,2
06727,2
01906,2
05920,4
00754,22
02350,35
06867,12
09504,38
05568,32
04538,5
01409,1
08690,8
02941,16
07608,26
04439,10
09297,1
07442,22
08696,15
12102,2
07528,31
12493,34
00052,15
02464,9
07188,5
05263,2
05825,12
06094,12
01919,35
09609,36
11673,5
04027,12
08321,3
07895,35
11540,12
00350,17
00479,13
05097,1
03409,13
07586,28
11847,33
01716,9
01399,12
01255,12
03799,30
07567,13
03746,28
04363,3
07303,35
04402,10
01526,38
02089,13
12478,19
09878,17
09649,3
06445,11
09929,1
01304,33
03455,2
04905,10
12618,8
04252,18
04378,35
04406,5
07983,38
03742,25
00633,8
08630,15
00499,40
11923,22
10611,38
08184,19
01735,12
05331,25
02210,7
07507,2
07081,30
04652,25
01117,38
04336,1
05391,2
11059,9
10343,33
07493,1
08695,5
11845,9
08461,1
06957,5
05970,10
12293,19
09600,13
05509,23
06910,7
02838,6
03359,16
04314,18
04744,4
08299,21
09491,9
08015,10
04041,9
04387,1
11120,35
08258,33
04472,38
01452,5
01590,10
11094,2
04199,38
09246,30
01436,11
01818,13
08481,28
10930,1
10802,38
08110,4
08144,2
09718,13
07138,13
11597,1
10456,9
07675,7
06587,11
12197,38
00993,38
07254,38
03670,35
11477,14
10240,17
01208,35
12145,3
05294,11
10132,1
12518,25
01806,38
03427,4
10368,9
02261,13
02084,10
01114,12
05453,8
09008,16
10627,11
01847,10
11927,17
05697,38
06400,25
12305,5
04223,2
04785,38
11448,38
06713,4
02696,11
08452,20
04591,26
09723,11
02220,8
06031,25
11247,1
10288,2
09624,5
08484,33
05695,12
12452,35
10308,5
10780,18
08790,35
04699,26
11541,26
02646,5
11966,16
00335,6
00674,26
04117,36
03225,23
08408,5
07406,21
02276,25
00069,28
06822,35
09377,12
12453,5
05159,4
04560,5
06765,10
03112,23
04802,7
08602,3
10626,9
10772,18
11716,38
11871,9
06254,1
04740,13
10753,1
05715,2
10197,13
05362,3
02944,39
09070,12
04401,15
01642,35
11855,38
02307,1
12023,12
02639,13
07540,39
02309,3
03508,14
02167,16
02724,18
08333,4
05620,29
05445,20
06770,25
05400,26
11795,2
10593,22
02213,10
09946,5
07069,3
06833,2
07799,8
12584,11
04131,11
08540,8
12345,19
07499,4
09113,38
02930,0
02690,35
01733,1
00812,4
00439,3
04372,18
09388,11
07701,5
07639,12
07980,10
08488,11
03067,35
06139,30
08190,5
01761,37
06569,28
11517,5
04043,26
08337,33
02457,2
09705,7
00791,5
08286,26
00327,38
00468,14
08386,2
06501,34
06348,31
08935,1
01089,4
11456,14
06121,13
02799,8
07719,5
10123,12
09365,1
06578,9
08809,9
10337,11
08733,2
05870,28
07050,10
12464,4
08255,35
04091,12
02279,7
00634,4
03406,5
05409,38
05296,23
00739,1
06566,4
08886,2
09257,12
07731,1
10543,13
02971,12
06769,10
06773,13
02481,11
02569,14
03346,3
01516,3
06837,1
09465,2
10137,22
07945,1
04558,5
05306,38
07609,33
02966,26
00734,15
09900,5
01549,25
10442,25
00722,5
01148,5
05533,38
09015,38
12615,10
10518,32
08749,18
11833,40
03411,8
08794,13
03397,16
05731,3
11932,17
00747,2
08126,30
01112,11
01889,33
03565,9
00667,13
08074,2
01411,7
12053,20
06899,32
00444,25
09577,10
05577,18
11139,17
07293,32
08401,4
12508,1
12400,3
04884,2
01993,11
12583,1
04937,7
12346,30
07653,33
11123,10
02660,29
09904,4
05277,25
06491,34
11088,8
00843,13
08579,38
04594,12
09446,2
10625,9
09039,23
04162,29
08497,10
05680,10
09234,18
07450,9
10615,18
11960,18
05205,2
04189,1
09897,2
08211,1
00837,9
10550,9
05208,5
04415,11
02110,2
07106,36
04228,9
01003,12
05339,9
09204,35
04413,42
01356,28
02356,1
03075,13
10164,16
12202,38
06017,8
10190,11
09805,40
06164,13
03909,33
03647,14
09762,25
08397,12
10714,18
07443,12
03193,5
11919,12
03098,1
03024,5
03057,13
09489,16
03715,33
07627,31
08143,14
02587,9
04345,15
12086,10
11230,32
11422,35
06526,12
08062,13
06109,8
05030,13
04073,13
12395,4
09253,25
03705,6
02278,1
05447,10
09206,3
08940,13
05352,11
05419,12
05738,10
05662,18
05625,10
00206,2
02479,31
02136,13
07738,1
05672,4
04278,36
05096,13
07054,18
07156,12
08214,9
00677,25
02182,3
02241,13
10591,31
11464,35
07000,9
05272,1
00271,18
03891,14
12503,25
12123,13
08449,24
11835,4
00079,25
04758,4
10940,38
07654,12
04706,39
01704,16
10359,38
11813,39
02816,1
08446,11
07197,38
01915,38
06530,25
01005,5
12389,13
01152,25
01038,35
09694,9
11097,38
05527,32
00630,5
11882,8
11083,17
00177,40
04593,10
03688,4
10824,25
00150,7
04584,1
02063,2
11670,11
04394,17
08762,9
03394,28
07455,18
06301,2
11349,12
07961,14
07356,38
03957,6
02502,23
09192,25
02146,13
12143,5
00979,2
12192,23
00232,33
10984,7
05604,4
07281,34
06875,38
11232,33
12300,2
01309,6
06531,4
09120,10
11754,13
07736,1
10291,12
02078,38
03374,15
10374,38
06497,38
11866,22
10647,3
08494,2
03651,14
04793,39
10544,17
08821,42
11102,13
09252,5
09635,38
03854,1
09960,4
06673,9
03954,38
01691,34
05941,35
01067,32
05873,22
08754,38
03212,2
06112,12
08887,4
00582,7
07273,38
02572,5
07308,10
05840,9
07129,37
00959,20
09346,13
02196,2
11495,30
03801,9
00786,2
09613,12
11420,13
04367,30
06278,25
05071,11
10174,35
08984,21
04092,10
04159,31
11930,4
05698,2
00650,32
11768,20
12178,3
07085,42
12600,35
02032,38
02368,8
00966,32
02166,13
04135,3
06381,4
10145,36
11155,3
04079,18
00229,36
01062,13
09915,8
09395,12
09433,31
00467,13
09693,4
10470,12
06207,9
03185,12
04588,3
01018,35
06190,21
08961,3
10634,9
10911,1
00073,34
00874,4
07532,3
07706,35
07782,8
01616,9
03383,11
03221,26
07362,2
09169,38
05966,41
05326,4
08722,30
10411,10
10479,5
08310,3
04434,0
10276,21
05859,5
06537,38
10533,11
03152,2
06475,4
00026,13
08678,6
08225,17
01515,1
00514,38
11248,38
01166,26
00912,23
03444,8
10705,4
06340,9
10700,36
02141,17
00732,14
09053,5
09961,31
00191,29
04049,35
08966,19
06159,18
06657,33
02373,25
10192,3
06402,20
11825,9
09638,3
02836,7
10632,17
05021,33
10157,12
11916,12
06127,28
07300,2
05192,2
01931,8
00075,12
10794,35
07203,28
06135,2
11705,33
00607,38
04013,15
10352,23
01213,12
04060,8
00783,38
03252,13
07142,18
12204,25
08002,4
02494,1
03127,14
00478,24
03001,36
05720,35
08462,20
02453,25
05494,2
03260,10
10688,5
11612,17
01291,38
02190,4
05368,1
07364,12
03382,1
10331,13
06158,10
10757,2
08277,12
06766,21
09288,22
05361,5
00263,25
10356,7
01326,42
05851,30
06575,2
07514,38
05514,38
08218,15
02923,10
03748,21
07717,11
07121,5
11769,12
07563,25
01774,1
12020,7
08453,4
12505,14
08905,36
10601,12
04420,31
07700,30
03053,38
04022,35
04586,7
01664,2
10500,13
04414,19
09873,31
12126,5
09675,13
02402,8
05826,14
08078,35
02450,11
11535,13
09599,11
00300,12
05907,38
04895,11
06949,1
11168,33
09041,33
06904,12
07473,5
10001,12
06474,35
00887,1
06907,5
00196,8
07541,18
10552,4
08381,8
03222,6
08463,2
06306,1
03199,5
09516,1
12298,12
10279,9
02102,7
04779,25
06459,14
02338,8
05197,38
08440,4
04001,34
03974,12
01834,4
11549,11
08583,7
06895,35
00684,35
04273,25
05416,11
06100,9
06522,14
00938,42
11452,4
05663,13
03158,10
01867,33
03855,38
10709,5
10948,11
00952,15
00522,31
02837,31
10314,33
01130,13
04550,38
07083,4
02852,31
05879,38
09782,4
09809,38
01790,40
09819,13
00325,35
08596,10
10006,12
06638,5
05767,38
07061,7
08139,9
05369,33
04826,2
11287,9
12585,8
00639,9
00767,5
03633,5
08924,7
05729,5
05224,2
12036,7
01316,5
06888,7
03106,31
01033,41
01757,7
03459,37
12420,23
06453,1
10734,6
06095,5
04489,2
09473,23
04224,18
10267,7
07998,4
10284,13
04157,18
05001,14
11299,2
10028,18
07633,25
08043,31
10304,1
07013,4
01903,2
02844,8
02212,35
09951,31
10584,30
06201,12
09932,12
03823,17
07082,9
08115,1
12075,18
08311,1
10142,28
11606,7
01274,42
04669,10
06296,28
04755,7
07626,3
05250,38
11035,38
04571,31
10207,7
03824,7
12603,13
08677,26
00550,0
06592,3
06681,9
09536,25
06008,13
09063,13
01928,25
09040,1
03000,11
10712,2
01387,13
01641,13
10173,9
09800,13
12219,25
04896,1
10400,7
09911,1
09715,16
00050,25
05807,25
06830,12
10469,18
10661,35
09371,18
08443,13
06798,2
02704,38
07981,25
09363,1
05667,25
07380,3
03370,12
06870,7
01636,10
09560,2
05298,12
05788,5
04544,7
00595,3
10220,13
05565,8
09376,4
09666,35
09021,2
10054,18
05213,14
12280,25
06360,36
01542,3
01556,4
05040,13
03930,8
07845,42
02715,16
09965,35
09883,3
06838,25
08998,25
00288,17
10386,11
03262,2
12322,24
00091,1
03177,26
11881,4
04769,12
03687,10
00345,38
01349,2
01843,29
09342,17
05559,13
05477,13
07955,37
07520,25
07023,10
01992,22
11376,25
03552,19
00836,10
10380,4
00840,12
04077,29
00268,2
00461,25
06130,5
10916,36
03161,10
09299,18
03468,1
11524,8
09135,18
07971,28
08026,13
04565,25
09303,18
02360,30
03246,20
00351,2
08942,38
05201,2
03640,17
07440,3
03314,10
11831,12
03840,23
12390,4
00923,1
08739,35
01380,9
09602,2
10171,11
09761,7
03789,37
05396,8
12132,8
06250,1
04847,9
08714,5
01574,9
03336,2
11107,25
07800,13
12511,33
05503,26
11254,31
01384,7
06180,6
04354,13
12476,30
02613,9
04660,10
04854,22
06499,4
11974,8
10538,15
03071,1
05066,24
09573,4
11562,5
01871,33
05499,33
04609,5
00030,5
08013,21
01892,1
09014,1
01653,10
12149,26
10078,42
00195,2
02062,2
06116,0
04577,13
02389,10
04632,9
08516,11
00853,29
04857,38
00888,12
03621,23
04885,31
09722,34
08246,7
08131,40
02518,14
02739,1
08535,12
10202,15
04715,16
09708,3
00250,20
07280,4
01276,18
01367,5
08430,12
00103,11
01278,5
02521,15
03248,1
02282,13
08768,15
08814,4
05083,12
02294,33
02610,27
01669,38
02345,32
03505,13
09461,38
03236,41
05504,11
06520,13
07361,38
10391,17
01588,14
08546,10
03921,12
06102,22
06579,11
06062,40
09909,26
12054,40
07421,8
11817,22
09132,1
05650,12
00318,17
10955,5
10614,17
03043,29
04930,35
06010,36
09141,32
06683,38
04330,31
09385,13
11596,5
09607,17
00729,35
05314,35
10250,41
01626,38
04207,5
11121,38
05254,5
10583,42
00934,1
05962,16
02957,28
10695,18
05686,5
01324,14
00999,16
05402,13
12527,15
07585,4
08791,2
10263,22
08963,2
10515,4
09566,10
04442,38
07631,6
10763,11
02561,4
09249,31
12225,9
03610,12
04215,16
10053,28
08278,8
11043,1
10298,10
09677,1
01901,10
01667,6
06367,4
09032,39
08490,4
07031,13
08795,13
09749,2
09943,2
02208,1
12069,9
08719,17
10827,13
03312,8
02927,9
02466,2
04015,25
01746,33
08120,3
06319,38
04496,42
06571,13
01766,14
07449,2
08325,12
10825,30
01528,12
06220,26
08426,3
10667,7
03570,13
05473,2
10156,25
08765,38
03217,24
01658,12
02351,33
04200,2
12150,1
11589,0
08203,29
05586,1
11170,22
07497,18
11772,1
08987,18
00831,7
12608,18
11840,5
00169,17
07427,16
12339,25
07372,31
09313,12
03797,2
06539,35
11511,31
01604,7
08470,1
11008,17
04621,38
03569,13
05065,13
08207,7
08023,9
07105,1
06412,15
07560,9
07452,25
07383,6
06150,2
02736,2
02126,10
05322,3
12460,14
04032,21
09075,1
06757,3
10480,18
10321,9
03924,9
07985,24
04753,26
06191,3
05209,13
03028,2
09971,9
11920,13
11265,10
06748,13
04147,22
00790,2
07184,4
00985,10
03714,19
03178,34
02656,25
05694,17
04422,5
06479,17
05912,5
02758,5
04948,31
01013,10
00149,21
09582,3
11491,9
01466,8
03781,18
08982,2
02962,22
02609,33
09728,4
04173,2
08943,25
00357,3
09568,12
06500,35
11381,14
00724,38
06659,25
04506,2
08934,2
06107,9
00855,10
05257,15
08176,2
04989,35
00458,39
04515,40
00531,15
01865,21
02846,23
04709,40
05723,12
05988,2
05286,10
05187,1
12037,2
07958,7
11228,38
09333,9
12160,5
09081,6
04409,18
07198,13
02292,10
09017,11
04260,11
07536,25
10969,12
04841,7
11458,40
08624,30
09820,10
06634,13
11742,8
11249,8
06968,18
03677,0
11037,9
12372,2
08673,23
08558,12
09857,17
03838,2
12185,13
08651,5
04384,12
04086,21
10211,10
08093,5
02761,10
10041,9
10183,12
04876,15
00165,9
06809,9
06859,25
07954,12
07052,38
10736,25
09006,23
02065,18
07888,14
04369,35
05390,15
11253,4
08291,13
04403,4
07669,2
06637,13
06290,1
11803,4
09950,8
10046,11
07292,1
05681,16
03822,15
10451,2
04862,4
06551,2
05392,2
02808,38
09357,12
07997,18
11965,4
00213,5
05184,7
05852,35
02680,1
06262,4
09195,10
12552,5
12235,11
05961,7
06878,18
09177,26
07572,12
01083,10
04817,7
04717,36
10968,30
10498,5
06469,4
03620,16
05107,38
10213,17
00798,4
08843,11
02429,1
04477,13
05079,4
02057,36
12027,1
09020,16
11391,22
10416,32
02195,13
06368,14
01680,13
03404,9
01245,28
00618,10
03689,4
09994,38
07752,10
10701,9
08275,11
03645,1
04066,38
10444,4
00057,26
01364,8
08711,41
10508,3
09352,3
00202,4
05430,31
12000,2
12365,25
11196,25
00315,42
08219,22
05126,12
02567,7
00212,25
05854,23
07946,13
11972,2
03654,3
08845,14
08627,7
05904,4
11692,3
03839,2
06043,35
11245,2
08743,17
02760,30
07823,25
09939,10
10589,10
04832,8
03683,4
02819,38
09453,13
02821,8
04676,10
12240,35
02410,38
05359,40
07580,3
06665,34
12526,5
04957,17
07305,42
03634,1
02686,4
04219,40
06486,9
04126,14
03983,25
02224,35
01722,13
08647,38
02135,35
08288,38
12596,13
04432,8
01043,7
04139,1
08804,12
04533,12
10789,38
10924,17
07239,13
05145,4
06449,4
09864,33
02570,26
02907,14
04615,33
03482,17
04007,4
07812,5
05589,10
11277,12
01491,2
03173,38
07424,22
02000,34
02771,29
12431,3
09143,8
00078,25
03613,9
09410,6
12590,25
06336,34
05276,12
03480,25
04777,15
10353,4
05732,38
07192,17
02100,29
08992,9
02080,2
07976,9
02161,0
04300,23
10032,4
06755,10
10797,35
10504,9
05605,17
06746,12
07284,25
12394,10
00834,28
06845,1
08105,12
09930,12
04205,2
01453,4
11980,8
05606,9
02617,5
05425,9
06917,26
07819,28
05262,3
00533,1
09589,33
00038,16
05813,1
02901,34
03707,3
07087,5
09726,18
11087,12
04318,12
05824,30
05922,31
03162,33
00166,13
01740,13
01771,3
10237,10
03650,4
08880,2
07149,35
10839,1
10441,8
04639,30
01839,35
00148,11
03190,8
02926,10
05745,4
00107,25
08713,12
06434,31
07553,25
09779,16
03765,4
06030,15
07917,25
04917,9
04684,2
10598,22
07079,5
08810,11
11897,9
01749,38
12338,35
07290,25
12009,22
11939,13
02619,10
09476,17
04257,5
10260,15
06316,1
08910,18
02419,31
10377,38
00082,25
11184,3
09611,20
01523,13
06372,5
10791,7
06408,4
01157,35
09619,11
09591,6
04650,4
05553,9
11655,24
01240,12
08085,7
00623,12
01198,8
09709,38
11365,9
10450,31
10545,18
00951,31
11558,12
00710,2
04891,38
02854,18
04319,38
00832,1
06992,26
04268,31
00446,31
11028,40
01447,1
11419,35
05997,8
04710,38
02333,36
02465,12
01902,31
12406,2
01570,17
04933,39
04505,5
03863,0
05585,1
10177,11
05255,3
02493,2
06961,11
00728,11
07944,7
00185,25
12136,2
00262,18
11414,41
03110,2
10153,13
05737,4
12163,25
06640,10
08147,34
11559,8
11296,10
11924,3
09518,4
03390,4
07807,12
11727,33
05796,3
04997,4
09535,38
11846,15
04009,8
05489,35
10341,33
04351,4
06423,5
07925,37
05290,18
09218,5
00542,5
05247,5
01342,13
01723,15
12090,18
11660,25
09430,12
10628,8
10434,9
03708,14
04686,22
00569,23
03503,10
01601,6
07691,2
07780,2
04153,33
08202,13
07370,38
12357,13
11635,10
09627,28
00141,4
06308,2
02863,23
03227,35
02722,12
04608,4
10269,38
07084,8
01730,2
07665,13
06631,1
07584,3
01259,5
05398,12
01974,34
02449,9
03458,5
02470,10
08898,9
01770,3
04935,5
03214,2
09217,37
08502,15
03361,31
05551,1
04169,14
00203,1
04516,2
07258,41
04574,2
00497,9
03500,2
07048,31
04951,40
11811,1
05300,25
02577,20
05462,4
09771,29
09791,20
12418,7
05885,13
11910,20
08486,6
02339,16
01543,9
01237,4
00659,10
02455,9
04329,35
03014,18
11838,9
02751,21
01264,10
07573,10
11861,9
05564,8
02583,33
